F_max,blas_threads,ceiling,cubic_gain,headroom,lambda,max_block,max_frac_of_p,n_blocks,n_over_p,oracle_F_max,p,regime,rtol,seed,support_f1,tol,true_n_blocks
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,1.0,200,one_giant,1e-05,0,0.03167686248219224,1e-07,1
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,1.0,200,one_giant,1e-05,0,0.04973003694231316,1e-07,1
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,1.0,200,one_giant,1e-05,0,0.08695652173913042,1e-07,1
1.0,8,1.0,1.0,0.0,0.08,200,1.0,1,2,1.0,200,one_giant,1e-05,0,0.16132264529058113,1e-07,1
1.0,8,1.0,1.0,0.0,0.1,200,1.0,1,2,1.0,200,one_giant,1e-05,0,0.2955195424213537,1e-07,1
0.9999994687590477,8,1.062482469039261,1.0624819046050622,5.312409523394734e-07,0.12000000000000001,196,0.98,5,2,1.0,200,one_giant,1e-05,0,0.462962962962963,1e-07,1
0.9999897159656088,8,1.4185020901628298,1.4184875022385506,1.0284034391183638e-05,0.13999999999999999,178,0.89,19,2,1.0,200,one_giant,1e-05,0,0.6247288503253797,1e-07,1
0.9997321947552777,8,3.0440566316295747,3.043241417298393,0.0002678052447222523,0.16,138,0.69,41,2,1.0,200,one_giant,1e-05,0,0.7034120734908137,1e-07,1
0.9976018276406408,8,12.148767735302648,12.11963289631957,0.0023981723593592408,0.18,87,0.435,59,2,1.0,200,one_giant,1e-05,0,0.7204610951008646,1e-07,1
0.9300085984522786,8,56.89576695493855,52.91355248362987,0.06999140154772143,0.19999999999999998,52,0.26,73,2,1.0,200,one_giant,1e-05,0,0.6890243902439025,1e-07,1
0.9360939329813244,8,87.79149519890261,82.18108602305179,0.06390606701867563,0.22,45,0.225,90,2,1.0,200,one_giant,1e-05,0,0.6495176848874598,1e-07,1
0.7602456090247037,8,751.3148009015778,571.183778380694,0.23975439097529627,0.24,22,0.11,102,2,1.0,200,one_giant,1e-05,0,0.6488294314381271,1e-07,1
0.8567750241390408,8,751.3148009015778,643.707756678468,0.14322497586095917,0.26,22,0.11,112,2,1.0,200,one_giant,1e-05,0,0.6020761245674741,1e-07,1
0.8193363375665711,8,1000.0,819.336337566571,0.1806636624334289,0.28,20,0.1,115,2,1.0,200,one_giant,1e-05,0,0.5874125874125874,1e-07,1
0.8077562326869806,8,1371.7421124828531,1108.03324099723,0.1922437673130194,0.30000000000000004,18,0.09,125,2,1.0,200,one_giant,1e-05,0,0.5454545454545454,1e-07,1
0.8576470588235294,8,1371.7421124828531,1176.4705882352941,0.14235294117647057,0.32,18,0.09,135,2,1.0,200,one_giant,1e-05,0,0.4905660377358491,1e-07,1
0.8777844671884407,8,1371.7421124828531,1204.0939193257075,0.12221553281155928,0.34,18,0.09,143,2,1.0,200,one_giant,1e-05,0,0.4453125,1e-07,1
0.8833686761587398,8,1371.7421124828531,1211.754013935171,0.11663132384126018,0.36000000000000004,18,0.09,148,2,1.0,200,one_giant,1e-05,0,0.41434262948207173,1e-07,1
0.8887481910274964,8,1628.3329940972928,1447.178002894356,0.11125180897250364,0.38,17,0.085,155,2,1.0,200,one_giant,1e-05,0,0.36885245901639346,1e-07,1
0.9002197802197802,8,1953.125,1758.2417582417581,0.09978021978021978,0.4,16,0.08,165,2,1.0,200,one_giant,1e-05,0,0.2991452991452992,1e-07,1
0.8923849814912744,8,2370.3703703703704,2115.2829190904285,0.10761501850872557,0.42000000000000004,15,0.075,169,2,1.0,200,one_giant,1e-05,0,0.2695652173913044,1e-07,1
0.9082346609257266,8,2370.3703703703704,2152.8525296017224,0.09176533907427342,0.44,15,0.075,173,2,1.0,200,one_giant,1e-05,0,0.23893805309734514,1e-07,1
0.9277075316107751,8,2370.3703703703704,2199.010445299615,0.07229246838922487,0.46,15,0.075,177,2,1.0,200,one_giant,1e-05,0,0.20720720720720723,1e-07,1
0.9369794558578567,8,2370.3703703703704,2220.988339811216,0.06302054414214331,0.48000000000000004,15,0.075,181,2,1.0,200,one_giant,1e-05,0,0.17431192660550457,1e-07,1
0.9308005427408412,8,2915.451895043732,2713.70420624152,0.06919945725915877,0.5,14,0.07,184,2,1.0,200,one_giant,1e-05,0,0.1488372093023256,1e-07,1
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,1.0,200,one_giant,1e-05,1,0.040244763473758535,1e-07,1
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,1.0,200,one_giant,1e-05,1,0.10294615645106671,1e-07,1
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,1.0,200,one_giant,1e-05,1,0.28602383531961,1e-07,1
0.9999555804102775,8,2.278028867181805,2.277927678074149,4.44195897224553e-05,0.08,152,0.76,40,2,1.0,200,one_giant,1e-05,1,0.4799999999999999,1e-07,1
0.9996244836650394,8,11.739293764087153,11.734885467517836,0.00037551633496057946,0.1,88,0.44,96,2,1.0,200,one_giant,1e-05,1,0.49517684887459806,1e-07,1
0.9990287094568049,8,29.13063268092854,29.102338372888262,0.0009712905431951135,0.12000000000000001,65,0.325,123,2,1.0,200,one_giant,1e-05,1,0.39568345323741005,1e-07,1
0.9980101893684514,8,77.05421727362916,76.90089397289243,0.001989810631548572,0.13999999999999999,47,0.235,145,2,1.0,200,one_giant,1e-05,1,0.3464566929133858,1e-07,1
0.9967904553856495,8,134.86404018948397,134.43118803562427,0.0032095446143505235,0.16,39,0.195,157,2,1.0,200,one_giant,1e-05,1,0.2892561983471074,1e-07,1
0.9957942741322523,8,203.5416242621616,202.68558398783887,0.0042057258677477005,0.18,34,0.17,167,2,1.0,200,one_giant,1e-05,1,0.2586206896551724,1e-07,1
0.99489919844547,8,244.140625,242.89531212047606,0.005100801554529966,0.19999999999999998,32,0.16,169,2,1.0,200,one_giant,1e-05,1,0.2608695652173913,1e-07,1
0.99489919844547,8,244.140625,242.89531212047606,0.005100801554529966,0.22,32,0.16,169,2,1.0,200,one_giant,1e-05,1,0.2608695652173913,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.24,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.26,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.28,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.30000000000000004,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.32,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.34,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.36000000000000004,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.38,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.4,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.42000000000000004,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.44,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.46,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.48000000000000004,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.5,31,0.155,170,2,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,2,1.0,200,one_giant,1e-05,2,0.037860962566844916,1e-07,1
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,2,1.0,200,one_giant,1e-05,2,0.08513972316531732,1e-07,1
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,2,1.0,200,one_giant,1e-05,2,0.21538461538461537,1e-07,1
0.9999980220127377,8,1.1302806712962963,1.1302784356155255,1.977987262313796e-06,0.08,192,0.96,8,2,1.0,200,one_giant,1e-05,2,0.4734982332155477,1e-07,1
0.9999344544619161,8,2.5705817483554703,2.5704132581915857,6.554553808391095e-05,0.1,146,0.73,36,2,1.0,200,one_giant,1e-05,2,0.6310432569974554,1e-07,1
0.99972223588998,8,6.3506579281613575,6.3488939433139,0.0002777641100200068,0.12000000000000001,108,0.54,67,2,1.0,200,one_giant,1e-05,2,0.6334310850439883,1e-07,1
0.999699097533322,8,9.631777159203645,9.628878933697948,0.00030090246667802134,0.13999999999999999,94,0.47,89,2,1.0,200,one_giant,1e-05,2,0.5889967637540453,1e-07,1
0.9950226428950267,8,41.00209110664644,40.79800905715801,0.004977357104973268,0.16,58,0.29,118,2,1.0,200,one_giant,1e-05,2,0.5053380782918149,1e-07,1
0.9962525223407322,8,72.33796296296296,72.06687806284232,0.0037474776592677506,0.18,48,0.24,139,2,1.0,200,one_giant,1e-05,2,0.43076923076923074,1e-07,1
0.9979083621709229,8,87.79149519890261,87.60786718647334,0.0020916378290770643,0.19999999999999998,45,0.225,152,2,1.0,200,one_giant,1e-05,2,0.3495934959349593,1e-07,1
0.9976116724083027,8,116.07492636496859,115.7977014156269,0.00238832759169727,0.22,41,0.205,159,2,1.0,200,one_giant,1e-05,2,0.32499999999999996,1e-07,1
0.9961663568773235,8,186.58892128279882,185.87360594795538,0.0038336431226765333,0.24,35,0.175,166,2,1.0,200,one_giant,1e-05,2,0.2918454935622317,1e-07,1
0.9957942741322523,8,203.5416242621616,202.68558398783887,0.0042057258677477005,0.26,34,0.17,167,2,1.0,200,one_giant,1e-05,2,0.28448275862068967,1e-07,1
0.9953744737425216,8,222.61179285972673,221.58209616662973,0.004625526257478363,0.28,33,0.165,168,2,1.0,200,one_giant,1e-05,2,0.27705627705627706,1e-07,1
0.9937430990062569,8,296.2962962962963,294.4423997055576,0.0062569009937430975,0.30000000000000004,30,0.15,171,2,1.0,200,one_giant,1e-05,2,0.25438596491228066,1e-07,1
0.9922256373169409,8,364.4314868804665,361.5982643283312,0.007774362683059088,0.32,28,0.14,173,2,1.0,200,one_giant,1e-05,2,0.23893805309734514,1e-07,1
0.9912872683319903,8,406.4421074023269,402.90088638195004,0.008712731668009677,0.34,27,0.135,174,2,1.0,200,one_giant,1e-05,2,0.23111111111111116,1e-07,1
0.9912872683319903,8,406.4421074023269,402.90088638195004,0.008712731668009677,0.36000000000000004,27,0.135,174,2,1.0,200,one_giant,1e-05,2,0.23111111111111116,1e-07,1
0.9912872683319903,8,406.4421074023269,402.90088638195004,0.008712731668009677,0.38,27,0.135,174,2,1.0,200,one_giant,1e-05,2,0.23111111111111116,1e-07,1
0.9912872683319903,8,406.4421074023269,402.90088638195004,0.008712731668009677,0.4,27,0.135,174,2,1.0,200,one_giant,1e-05,2,0.23111111111111116,1e-07,1
0.9912872683319903,8,406.4421074023269,402.90088638195004,0.008712731668009677,0.42000000000000004,27,0.135,174,2,1.0,200,one_giant,1e-05,2,0.23111111111111116,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.44,26,0.13,175,2,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.46,26,0.13,175,2,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.48000000000000004,26,0.13,175,2,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.5,26,0.13,175,2,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,1.0,200,one_giant,1e-05,0,0.04072349182280949,1e-07,1
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,5,1.0,200,one_giant,1e-05,0,0.10079275198187995,1e-07,1
1.0,8,1.0,1.0,0.0,0.06,200,1.0,1,5,1.0,200,one_giant,1e-05,0,0.2621434078643022,1e-07,1
0.999992680744704,8,1.1481268812238343,1.1481184777900786,7.3192552959566726e-06,0.08,191,0.955,5,5,1.0,200,one_giant,1e-05,0,0.5551724137931034,1e-07,1
0.9996475316851243,8,2.3703703703703702,2.3695348899202946,0.00035246831487567576,0.1,150,0.75,25,5,1.0,200,one_giant,1e-05,0,0.7791563275434243,1e-07,1
0.9969500123167316,8,7.321133274825277,7.298803908509493,0.0030499876832683626,0.12000000000000001,103,0.515,39,5,1.0,200,one_giant,1e-05,0,0.8337874659400545,1e-07,1
0.9953955635880999,8,11.348016721302638,11.295765499908223,0.004604436411900115,0.13999999999999999,89,0.445,46,5,1.0,200,one_giant,1e-05,0,0.8370786516853933,1e-07,1
0.99280123501532,8,18.962962962962962,18.826453049179403,0.007198764984679973,0.16,75,0.375,56,5,1.0,200,one_giant,1e-05,0,0.8115942028985508,1e-07,1
0.9893447811980691,8,31.993985130795412,31.653082218881064,0.010655218801930877,0.18,63,0.315,68,5,1.0,200,one_giant,1e-05,0,0.7771084337349398,1e-07,1
0.9738031815112178,8,77.05421727362916,75.03564192991671,0.026196818488782192,0.19999999999999998,47,0.235,78,5,1.0,200,one_giant,1e-05,0,0.7476635514018691,1e-07,1
0.8119994660971703,8,657.5162324319882,533.9028296849973,0.18800053390282967,0.22,23,0.115,94,5,1.0,200,one_giant,1e-05,0,0.6885245901639344,1e-07,1
0.8504823151125402,8,657.5162324319882,559.2059275828324,0.14951768488745976,0.24,23,0.115,102,5,1.0,200,one_giant,1e-05,0,0.6531986531986532,1e-07,1
0.803726271385048,8,1166.3507799970841,937.4267635340989,0.19627372861495196,0.26,19,0.095,112,5,1.0,200,one_giant,1e-05,0,0.6132404181184669,1e-07,1
0.8293833131801693,8,1166.3507799970841,967.3518742442564,0.17061668681983067,0.28,19,0.095,119,5,1.0,200,one_giant,1e-05,0,0.5785714285714286,1e-07,1
0.857375,8,1166.3507799970841,1000.0,0.142625,0.30000000000000004,19,0.095,130,5,1.0,200,one_giant,1e-05,0,0.5204460966542751,1e-07,1
0.8586629944917376,8,1166.3507799970841,1001.5022533800701,0.14133700550826245,0.32,19,0.095,132,5,1.0,200,one_giant,1e-05,0,0.5093632958801498,1e-07,1
0.8651614530776993,8,1166.3507799970841,1009.0817356205853,0.13483854692230068,0.34,19,0.095,138,5,1.0,200,one_giant,1e-05,0,0.47509578544061304,1e-07,1
0.8818462329647724,8,1166.3507799970841,1028.5420416559527,0.11815376703522762,0.36000000000000004,19,0.095,142,5,1.0,200,one_giant,1e-05,0,0.45136186770428016,1e-07,1
0.8970703635888047,8,1166.3507799970841,1046.29871828407,0.10292963641119535,0.38,19,0.095,152,5,1.0,200,one_giant,1e-05,0,0.38866396761133604,1e-07,1
0.9098283931357254,8,1371.7421124828531,1248.04992199688,0.09017160686427461,0.4,18,0.09,163,5,1.0,200,one_giant,1e-05,0,0.3135593220338983,1e-07,1
0.9343856979840244,8,1628.3329940972928,1521.4910612400151,0.06561430201597562,0.42000000000000004,17,0.085,170,5,1.0,200,one_giant,1e-05,0,0.26200873362445415,1e-07,1
0.9398806792106471,8,1953.125,1835.7044515832952,0.06011932078935289,0.44,16,0.08,178,5,1.0,200,one_giant,1e-05,0,0.1990950226244344,1e-07,1
0.9450853714813106,8,1953.125,1845.8698661744347,0.054914628518689446,0.46,16,0.08,180,5,1.0,200,one_giant,1e-05,0,0.18264840182648404,1e-07,1
0.9490268767377201,8,1953.125,1853.5681186283596,0.050973123262279874,0.48000000000000004,16,0.08,181,5,1.0,200,one_giant,1e-05,0,0.17431192660550457,1e-07,1
0.9490268767377201,8,1953.125,1853.5681186283596,0.050973123262279874,0.5,16,0.08,181,5,1.0,200,one_giant,1e-05,0,0.17431192660550457,1e-07,1
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,1.0,200,one_giant,1e-05,1,0.06855500821018061,1e-07,1
0.9999998731061087,8,1.0151512594410654,1.0151511306245717,1.2689389128350825e-07,0.04,199,0.995,2,5,1.0,200,one_giant,1e-05,1,0.39005235602094246,1e-07,1
0.9997713867515591,8,2.853859899023302,2.853207468841191,0.00022861324844092312,0.06,141,0.705,35,5,1.0,200,one_giant,1e-05,1,0.6943005181347149,1e-07,1
0.9994695173328774,8,8.244881217026917,8.2405074504488,0.0005304826671226337,0.08,99,0.495,74,5,1.0,200,one_giant,1e-05,1,0.6242424242424243,1e-07,1
0.9977700910424703,8,38.95237585147459,38.86551559964632,0.002229908957529725,0.1,59,0.295,109,5,1.0,200,one_giant,1e-05,1,0.5547945205479452,1e-07,1
0.9937845535265538,8,134.86404018948397,134.02579996649354,0.0062154464734461845,0.12000000000000001,39,0.195,138,5,1.0,200,one_giant,1e-05,1,0.44444444444444436,1e-07,1
0.9941319303925537,8,203.5416242621616,202.34722784297855,0.005868069607446347,0.13999999999999999,34,0.17,158,5,1.0,200,one_giant,1e-05,1,0.3319502074688797,1e-07,1
0.9945368459390554,8,244.140625,242.8068471530897,0.005463154060944553,0.16,32,0.16,167,5,1.0,200,one_giant,1e-05,1,0.27586206896551724,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.18,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.19999999999999998,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.22,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.24,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.26,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.28,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.30000000000000004,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.32,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.34,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.36000000000000004,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.38,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.4,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.42000000000000004,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.44,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.46,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.48000000000000004,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
0.9943591455273698,8,268.53747776174015,267.022696929239,0.005640854472630186,0.5,31,0.155,170,5,1.0,200,one_giant,1e-05,1,0.26200873362445415,1e-07,1
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,5,1.0,200,one_giant,1e-05,2,0.05844594594594595,1e-07,1
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,5,1.0,200,one_giant,1e-05,2,0.2712721145745577,1e-07,1
0.9999816927861208,8,1.3948608791912736,1.3948353431748266,1.8307213879187323e-05,0.06,179,0.895,15,5,1.0,200,one_giant,1e-05,2,0.6636155606407322,1e-07,1
0.9997036398553721,8,4.096,4.094786108847605,0.00029636014462786076,0.08,125,0.625,43,5,1.0,200,one_giant,1e-05,2,0.7527472527472527,1e-07,1
0.9993565499183477,8,8.499859752314087,8.494390516862428,0.0006434500816523414,0.1,98,0.49,66,5,1.0,200,one_giant,1e-05,2,0.7305389221556887,1e-07,1
0.9978904488251982,8,18.22423093745444,18.185785989670475,0.002109551174801827,0.12000000000000001,76,0.38,88,5,1.0,200,one_giant,1e-05,2,0.6816720257234726,1e-07,1
0.9746007047732369,8,93.91435011269722,91.52899180815524,0.025399295226763097,0.13999999999999999,44,0.22,107,5,1.0,200,one_giant,1e-05,2,0.636986301369863,1e-07,1
0.9943967127381397,8,93.91435011269722,93.38812103100486,0.0056032872618603236,0.16,44,0.22,137,5,1.0,200,one_giant,1e-05,2,0.48091603053435117,1e-07,1
0.9971904851095711,8,93.91435011269722,93.65049634763064,0.0028095148904289102,0.18,44,0.22,150,5,1.0,200,one_giant,1e-05,2,0.40160642570281124,1e-07,1
0.9979540604995607,8,100.62007118870036,100.41420861051839,0.0020459395004392977,0.19999999999999998,43,0.215,157,5,1.0,200,one_giant,1e-05,2,0.35537190082644626,1e-07,1
0.9975062344139651,8,125.0,124.68827930174564,0.0024937655860348684,0.22,40,0.2,161,5,1.0,200,one_giant,1e-05,2,0.32773109243697474,1e-07,1
0.9967923488664987,8,157.93733836100526,157.43073047858942,0.003207651133501299,0.24,37,0.185,164,5,1.0,200,one_giant,1e-05,2,0.3063829787234043,1e-07,1
0.99489919844547,8,244.140625,242.89531212047606,0.005100801554529966,0.26,32,0.16,169,5,1.0,200,one_giant,1e-05,2,0.2695652173913044,1e-07,1
0.9835478455512031,8,455.1661356395084,447.6776720761052,0.016452154448796885,0.28,26,0.13,171,5,1.0,200,one_giant,1e-05,2,0.25438596491228066,1e-07,1
0.9888601327782154,8,455.1661356395084,450.0956453246315,0.011139867221784616,0.30000000000000004,26,0.13,173,5,1.0,200,one_giant,1e-05,2,0.23893805309734514,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.32,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.34,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.36000000000000004,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.38,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.4,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.42000000000000004,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.44,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.46,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.48000000000000004,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
0.9901971830985915,8,455.1661356395084,450.7042253521127,0.009802816901408495,0.5,26,0.13,175,5,1.0,200,one_giant,1e-05,2,0.2232142857142857,1e-07,1
1.0,8,1.0,1.0,0.0,0.02,200,1.0,1,10,1.0,200,one_giant,1e-05,0,0.058362096015061184,1e-07,1
1.0,8,1.0,1.0,0.0,0.04,200,1.0,1,10,1.0,200,one_giant,1e-05,0,0.22279459111397293,1e-07,1
0.9999994687590477,8,1.062482469039261,1.0624819046050622,5.312409523394734e-07,0.06,196,0.98,5,10,1.0,200,one_giant,1e-05,0,0.6191369606003753,1e-07,1
0.9993564836519874,8,2.5705817483554703,2.5689275369765006,0.0006435163480126294,0.08,146,0.73,25,10,1.0,200,one_giant,1e-05,0,0.8153846153846154,1e-07,1
0.9970626344969935,8,6.530383015126816,6.511200893336762,0.002937365503006495,0.1,107,0.535,35,10,1.0,200,one_giant,1e-05,0,0.8455284552845528,1e-07,1
0.9666031325101516,8,21.43347050754458,20.71765973315654,0.03339686748984838,0.12000000000000001,72,0.36,43,10,1.0,200,one_giant,1e-05,0,0.8595505617977527,1e-07,1
0.9183854471345272,8,82.18952905399853,75.48166739003264,0.08161455286547281,0.13999999999999999,46,0.23,53,10,1.0,200,one_giant,1e-05,0,0.8439306358381502,1e-07,1
0.8762585198768293,8,157.93733836100526,138.39393834550046,0.12374148012317066,0.16,37,0.185,61,10,1.0,200,one_giant,1e-05,0,0.8224852071005917,1e-07,1
0.8837805771713717,8,157.93733836100526,139.58195205359948,0.1162194228286283,0.18,37,0.185,67,10,1.0,200,one_giant,1e-05,0,0.8012048192771084,1e-07,1
0.9196927881472874,8,157.93733836100526,145.25383106979447,0.08030721185271261,0.19999999999999998,37,0.185,77,10,1.0,200,one_giant,1e-05,0,0.7639751552795031,1e-07,1
0.7992327365728901,8,512.0,409.2071611253197,0.20076726342710993,0.22,25,0.125,92,10,1.0,200,one_giant,1e-05,0,0.7035830618892508,1e-07,1
0.8255838529007714,8,512.0,422.69893268519496,0.1744161470992286,0.24,25,0.125,100,10,1.0,200,one_giant,1e-05,0,0.6688963210702341,1e-07,1
0.7942334414080593,8,1166.3507799970841,926.3547938860584,0.2057665585919407,0.26,19,0.095,111,10,1.0,200,one_giant,1e-05,0,0.6180555555555556,1e-07,1
0.8169366364935684,8,1166.3507799970841,952.8346831824679,0.1830633635064316,0.28,19,0.095,119,10,1.0,200,one_giant,1e-05,0,0.5785714285714286,1e-07,1
0.8391240518717886,8,1166.3507799970841,978.7129924149743,0.16087594812821138,0.30000000000000004,19,0.095,126,10,1.0,200,one_giant,1e-05,0,0.5421245421245421,1e-07,1
0.8428360776603588,8,1166.3507799970841,983.0425165888424,0.15716392233964116,0.32,19,0.095,130,10,1.0,200,one_giant,1e-05,0,0.5204460966542751,1e-07,1
